team,player,pos,value [m],xV GW1 [k],xV GW1-3 [k],xV GW1-5 [k],xV seas [k],xP%gebyr_GW_1-3 [k],xP_GW_1-3 [k],xG_GW_1-3,xGI_GW_1-3,xP_GW1 [k],xV GW1 [k],xP%gebyr_GW1 [k],xG_GW1,xGI_GW1,xP%gebyr_GW_1-5 [k],xP_GW_1-5 [k],xG_GW_1-5,xGI_GW_1-5,xP_GW_all [k],xG_GW_all,xGI_GW_all,xP%gebyr_GW_all [k],sp_GW1,xGP,pop,xG%,xA%,game
UDI,K. Ehizibue,F,2.8,-0.7,1.2,1.5,2.1,-17.5,10.0,0.02,0.04,-2.0,-0.7,-29.6,0.0,0.0,-6.6,20.9,0.03,0.06,81.8,0.1,0.21,54.3,0.0,6.79,3.21,0.03,0.04,SA
UDI,E. Ebosse,F,2.5,-0.3,1.7,2.3,2.7,-12.3,12.4,0.01,0.01,-0.8,-0.3,-25.5,0.0,0.0,3.1,27.8,0.01,0.02,93.7,0.04,0.06,69.0,0.0,8.81,0.01,0.01,0.01,SA
UDI,A. Masina,F,2.4,1.3,3.0,2.4,3.5,-2.8,21.6,0.05,0.09,3.3,1.3,-21.1,0.02,0.03,5.2,29.6,0.07,0.12,121.0,0.24,0.42,96.6,0.416875,5.88,1.17,0.04,0.04,SA
UDI,F. Ebosele,F,2.0,0.6,3.2,3.4,4.4,-0.8,18.9,0.05,0.07,1.1,0.6,-18.7,0.01,0.02,14.0,33.7,0.07,0.11,122.9,0.24,0.38,103.2,0.15625,7.44,0.06,0.05,0.04,SA
UDI,A. Guessand,F,2.0,-2.6,-2.6,-2.6,-2.6,-34.6,-15.0,0.0,0.0,-5.0,-2.6,-24.6,0.0,0.0,-44.6,-25.0,0.0,0.0,-70.0,0.0,0.0,-89.6,0.0,0.0,0.06,0.02,0.04,SA
UDI,L. Buta,F,2.0,-2.1,-1.6,-1.7,-1.4,-28.9,-9.3,0.0,0.01,-4.2,-2.1,-23.7,0.0,0.0,-36.5,-16.9,0.01,0.02,-38.6,0.02,0.06,-58.2,0.078125,1.02,0.0,0.01,0.04,SA
UDI,J. Abankwah,F,2.0,-2.6,-2.6,-2.6,-2.6,-34.6,-15.0,0.0,0.0,-5.0,-2.6,-24.6,0.0,0.0,-44.6,-25.0,0.0,0.0,-70.0,0.0,0.0,-89.6,0.0,0.0,0.0,0.02,0.04,SA
UDI,G. Deulofeu,M,6.0,-0.0,0.4,0.6,0.7,-52.9,7.2,0.05,0.09,-0.3,-0.0,-60.4,0.01,0.02,-41.9,18.2,0.09,0.18,57.7,0.27,0.52,-2.4,0.0,3.89,0.06,0.21,0.27,SA
UDI,F. Thauvin,M,4.5,0.2,1.0,0.7,1.3,-31.0,14.1,0.1,0.18,1.0,0.2,-44.0,0.03,0.05,-28.9,16.1,0.14,0.26,84.1,0.52,0.93,39.1,0.1875,2.44,1.05,0.16,0.18,SA
UDI,L. Samardzic,M,4.3,4.2,6.6,9.0,8.7,41.7,84.8,0.39,0.53,18.1,4.2,-25.0,0.11,0.15,151.8,194.9,0.8,1.11,525.4,2.16,3.0,482.3,0.7812499999999999,9.78,0.89,0.16,0.09,SA
UDI,R. Pereyra,M,3.9,2.6,5.2,7.5,7.3,21.5,60.6,0.19,0.49,10.2,2.6,-28.9,0.05,0.13,107.1,146.2,0.42,1.06,397.1,1.1,2.82,358.0,0.610625,11.29,4.0,0.09,0.2,SA
UDI,S. Lovric,M,3.3,3.3,6.6,6.4,8.1,32.2,64.9,0.18,0.43,10.7,3.3,-22.0,0.05,0.11,71.7,104.4,0.27,0.64,372.4,0.94,2.2,339.7,0.493125,13.04,0.35,0.09,0.17,SA
UDI,Walace,M,3.0,-0.2,2.4,4.0,4.1,-8.7,21.6,0.05,0.15,-0.6,-0.2,-30.8,0.01,0.04,30.3,60.5,0.09,0.29,174.7,0.26,0.8,144.5,0.934375,11.4,0.23,0.02,0.05,SA
UDI,T. Arslan,M,2.6,1.0,3.9,6.7,6.3,4.4,29.9,0.14,0.24,2.5,1.0,-23.0,0.04,0.06,60.6,86.1,0.3,0.52,225.9,0.79,1.36,200.4,0.6874999999999999,8.9,0.76,0.07,0.07,SA
UDI,S. Pafundi,M,2.0,-1.4,-0.5,-0.8,-0.3,-22.9,-3.2,0.04,0.07,-2.7,-1.4,-22.4,0.01,0.02,-28.0,-8.3,0.05,0.1,-7.0,0.19,0.38,-26.7,0.09375,1.22,0.0,0.12,0.17,SA
UDI,Beto,A,5.3,6.0,8.6,10.9,10.9,85.1,138.6,0.78,0.91,32.1,6.0,-21.4,0.22,0.26,237.6,291.1,1.54,1.8,817.0,4.3,5.02,763.6,0.934375,11.4,3.29,0.28,0.07,SA
UDI,I. Success,A,3.2,4.7,7.9,10.9,10.7,43.5,75.0,0.35,0.63,14.8,4.7,-16.8,0.1,0.18,140.4,171.9,0.72,1.28,471.8,1.96,3.49,440.3,0.840625,10.34,0.94,0.14,0.16,SA
UDI,I. Nestorovski,A,2.5,2.8,5.8,6.0,7.4,18.7,43.7,0.22,0.29,7.0,2.8,-18.0,0.06,0.07,50.6,75.6,0.36,0.46,258.0,1.19,1.53,233.0,0.15625,8.14,0.0,0.25,0.11,SA
UDI,Vivaldo,A,2.0,-1.2,-0.4,-0.7,-0.1,-21.9,-2.2,0.06,0.08,-2.3,-1.2,-22.0,0.01,0.02,-26.6,-6.9,0.08,0.11,-2.3,0.29,0.39,-22.0,0.078125,1.02,0.0,0.22,0.11,SA
UDI,R. Bajic,A,2.0,-2.6,-2.6,-2.6,-2.6,-34.6,-15.0,0.0,0.0,-5.0,-2.6,-24.6,0.0,0.0,-44.6,-25.0,0.0,0.0,-70.0,0.0,0.0,-89.6,0.0,0.0,0.0,0.21,0.11,SA
ACM,C. Tatarusanu,G,5.0,10.7,3.6,2.1,1.8,3.3,52.8,0.0,0.0,52.8,10.7,3.3,0.0,0.0,3.3,52.8,0.0,0.0,52.8,0.0,0.0,3.3,0.95,0.95,2.1,0.0,0.0,CL
ACM,L. Nava,G,4.0,-1.3,-0.4,-0.3,-0.2,-44.8,-5.0,0.0,0.0,-5.0,-1.3,-44.8,0.0,0.0,-44.8,-5.0,0.0,0.0,-5.0,0.0,0.0,-44.8,0.0,0.0,0.0,0.0,0.0,CL
ACM,A. Mirante,G,4.0,-1.3,-0.4,-0.3,-0.2,-44.6,-5.0,0.0,0.0,-5.0,-1.3,-44.6,0.0,0.0,-44.6,-5.0,0.0,0.0,-5.0,0.0,0.0,-44.6,0.0,0.0,0.03,0.0,0.0,CL
ACM,T. Hernandez,F,6.0,6.2,2.1,1.2,1.0,-22.4,37.4,0.08,0.15,37.4,6.2,-22.4,0.08,0.15,-22.4,37.4,0.08,0.15,37.4,0.08,0.15,-22.4,0.95,0.95,2.15,0.09,0.12,CL
ACM,D. Calabria,F,4.5,0.0,0.0,0.0,0.0,-45.2,0.0,0.0,0.0,0.0,0.0,-45.2,0.0,0.0,-45.2,0.0,0.0,0.0,0.0,0.0,0.0,-45.2,,,0.08,0.05,0.06,CL
ACM,P. Kalulu,F,4.4,5.5,1.8,1.1,0.9,-19.6,23.9,0.02,0.05,23.9,5.5,-19.6,0.02,0.05,-19.6,23.9,0.02,0.05,23.9,0.02,0.05,-19.6,0.95,0.95,0.68,0.03,0.05,CL
ACM,F. Tomori,F,4.0,0.0,0.0,0.0,0.0,-40.5,0.0,0.0,0.0,0.0,0.0,-40.5,0.0,0.0,-40.5,0.0,0.0,0.0,0.0,0.0,0.0,-40.5,,,0.66,0.02,0.05,CL
ACM,A. Florenzi,F,3.5,0.0,0.0,0.0,0.0,-34.6,0.0,0.0,0.0,0.0,0.0,-34.6,0.0,0.0,-34.6,0.0,0.0,0.0,0.0,0.0,0.0,-34.6,,,0.0,0.03,0.19,CL
ACM,S. Kjær,F,3.3,5.9,2.0,1.2,1.0,-13.7,19.5,0.01,0.02,19.5,5.9,-13.7,0.01,0.02,-13.7,19.5,0.01,0.02,19.5,0.01,0.02,-13.7,0.95,0.95,1.9,0.02,0.02,CL
ACM,M. Gabbia,F,2.8,0.0,0.0,0.0,0.0,-28.0,0.0,0.0,0.0,0.0,0.0,-28.0,0.0,0.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,,,0.62,0.01,0.02,CL
ACM,M. Thiaw,F,2.6,8.5,2.8,1.7,1.4,-3.9,22.0,0.03,0.05,22.0,8.5,-3.9,0.03,0.05,-3.9,22.0,0.03,0.05,22.0,0.03,0.05,-3.9,0.95,0.95,2.09,0.03,0.03,CL
ACM,F. Ballo-Toure,F,2.5,0.0,0.0,0.0,0.0,-24.8,0.0,0.0,0.0,0.0,0.0,-24.8,0.0,0.0,-24.8,0.0,0.0,0.0,0.0,0.0,0.0,-24.8,,,0.07,0.02,0.05,CL
ACM,A. Coubis,F,2.0,0.0,0.0,0.0,0.0,-19.8,0.0,0.0,0.0,0.0,0.0,-19.8,0.0,0.0,-19.8,0.0,0.0,0.0,0.0,0.0,0.0,-19.8,,,0.01,0.02,0.04,CL
ACM,S. Tonali,M,4.8,3.6,1.2,0.7,0.6,-30.9,17.2,0.05,0.12,17.2,3.6,-30.9,0.05,0.12,-30.9,17.2,0.05,0.12,17.2,0.05,0.12,-30.9,0.95,0.95,0.98,0.06,0.12,CL
ACM,B. Diaz,M,4.2,6.6,2.2,1.3,1.1,-14.4,28.0,0.09,0.18,28.0,6.6,-14.4,0.09,0.18,-14.4,28.0,0.09,0.18,28.0,0.09,0.18,-14.4,0.95,0.95,3.27,0.1,0.15,CL
ACM,A. Saelemaekers,M,4.0,3.7,1.2,0.7,0.6,-25.2,14.6,0.04,0.08,14.6,3.7,-25.2,0.04,0.08,-25.2,14.6,0.04,0.08,14.6,0.04,0.08,-25.2,0.95,0.95,0.62,0.05,0.07,CL
ACM,I. Bennacer,M,3.7,0.0,0.0,0.0,0.0,-36.8,0.0,0.0,0.0,0.0,0.0,-36.8,0.0,0.0,-36.8,0.0,0.0,0.0,0.0,0.0,0.0,-36.8,,,0.55,0.02,0.06,CL
ACM,T. Pobega,M,3.3,0.0,0.0,0.0,0.0,-32.7,0.0,0.0,0.0,0.0,0.0,-32.7,0.0,0.0,-32.7,0.0,0.0,0.0,0.0,0.0,0.0,-32.7,,,0.18,0.1,0.07,CL
ACM,R. Krunic,M,3.2,3.0,1.0,0.6,0.5,-22.7,9.8,0.02,0.05,9.8,3.0,-22.7,0.02,0.05,-22.7,9.8,0.02,0.05,9.8,0.02,0.05,-22.7,0.95,0.95,0.25,0.02,0.06,CL
ACM,A. Gala,M,2.5,0.0,0.0,0.0,0.0,-24.8,0.0,0.0,0.0,0.0,0.0,-24.8,0.0,0.0,-24.8,0.0,0.0,0.0,0.0,0.0,0.0,-24.8,,,0.0,0.09,0.16,CL
ACM,R. Leão,A,6.0,6.6,2.2,1.3,1.1,-20.2,39.5,0.16,0.25,39.5,6.6,-20.2,0.16,0.25,-20.2,39.5,0.16,0.25,39.5,0.16,0.25,-20.2,0.95,0.95,5.45,0.19,0.15,CL
ACM,O. Giroud,A,5.9,10.1,3.4,2.0,1.7,0.3,59.6,0.27,0.36,59.6,10.1,0.3,0.27,0.36,0.3,59.6,0.27,0.36,59.6,0.27,0.36,0.3,0.95,0.95,4.64,0.31,0.15,CL
ACM,J. Messias,A,4.3,0.0,0.0,0.0,0.0,-42.6,0.0,0.0,0.0,0.0,0.0,-42.6,0.0,0.0,-42.6,0.0,0.0,0.0,0.0,0.0,0.0,-42.6,,,0.01,0.12,0.14,CL
ACM,A. Rebic,A,4.1,0.0,0.0,0.0,0.0,-41.5,0.0,0.0,0.0,0.0,0.0,-41.5,0.0,0.0,-41.5,0.0,0.0,0.0,0.0,0.0,0.0,-41.5,,,0.07,0.15,0.12,CL
ACM,C. De Ketelaere,A,4.1,0.0,0.0,0.0,0.0,-41.4,0.0,0.0,0.0,0.0,0.0,-41.4,0.0,0.0,-41.4,0.0,0.0,0.0,0.0,0.0,0.0,-41.4,,,0.1,0.12,0.1,CL
ACM,D. Origi,A,3.5,0.0,0.0,0.0,0.0,-35.1,0.0,0.0,0.0,0.0,0.0,-35.1,0.0,0.0,-35.1,0.0,0.0,0.0,0.0,0.0,0.0,-35.1,,,0.06,0.22,0.05,CL
BAY,M. Neuer,G,6.4,-0.2,-0.1,-0.0,-0.0,-65.9,-1.5,0.0,0.0,-1.5,-0.2,-65.9,0.0,0.0,-65.9,-1.5,0.0,0.0,-1.5,0.0,0.0,-65.9,0.0,0.16,0.34,0.0,0.0,CL
BAY,Y. Sommer,G,6.1,10.8,3.6,2.2,1.8,4.9,66.3,0.0,0.0,66.3,10.8,4.9,0.0,0.0,4.9,66.3,0.0,0.0,66.3,0.0,0.0,4.9,0.95,0.95,0.47,0.0,0.0,CL
BAY,S. Ulreich,G,5.3,-0.8,-0.3,-0.2,-0.1,-57.5,-4.1,0.0,0.0,-4.1,-0.8,-57.5,0.0,0.0,-57.5,-4.1,0.0,0.0,-4.1,0.0,0.0,-57.5,0.0,0.04,0.17,0.0,0.0,CL
BAY,J. Schenk,G,4.0,-1.3,-0.4,-0.3,-0.2,-44.6,-5.0,0.0,0.0,-5.0,-1.3,-44.6,0.0,0.0,-44.6,-5.0,0.0,0.0,-5.0,0.0,0.0,-44.6,0.0,0.0,0.0,0.0,0.0,CL
BAY,J. Cancelo,F,6.1,8.0,2.7,1.6,1.3,-11.8,48.7,0.06,0.17,48.7,8.0,-11.8,0.06,0.17,-11.8,48.7,0.06,0.17,48.7,0.06,0.17,-11.8,0.95,0.95,5.08,0.04,0.09,CL
BAY,M. de Ligt,F,5.9,6.6,2.2,1.3,1.1,-20.4,38.9,0.04,0.06,38.9,6.6,-20.4,0.04,0.06,-20.4,38.9,0.04,0.06,38.9,0.04,0.06,-20.4,0.95,0.95,0.06,0.02,0.02,CL
BAY,B. Pavard,F,5.8,7.2,2.4,1.4,1.2,-16.3,41.8,0.03,0.1,41.8,7.2,-16.3,0.03,0.1,-16.3,41.8,0.03,0.1,41.8,0.03,0.1,-16.3,0.95,0.95,0.63,0.02,0.06,CL
BAY,A. Davies,F,5.6,0.0,0.0,0.0,0.0,-55.9,0.0,0.0,0.0,0.0,0.0,-55.9,0.0,0.0,-55.9,0.0,0.0,0.0,0.0,0.0,0.0,-55.9,,,0.83,0.03,0.09,CL
BAY,D. Upamecano,F,5.5,6.4,2.1,1.3,1.1,-19.8,35.7,0.02,0.06,35.7,6.4,-19.8,0.02,0.06,-19.8,35.7,0.02,0.06,35.7,0.02,0.06,-19.8,0.95,0.95,0.59,0.01,0.03,CL
BAY,N. Mazraoui,F,4.9,0.0,0.0,0.0,0.0,-49.4,0.0,0.0,0.0,0.0,0.0,-49.4,0.0,0.0,-49.4,0.0,0.0,0.0,0.0,0.0,0.0,-49.4,,,1.14,0.04,0.04,CL
BAY,L. Hernandez,F,4.4,0.0,0.0,0.0,0.0,-43.8,0.0,0.0,0.0,0.0,0.0,-43.8,0.0,0.0,-43.8,0.0,0.0,0.0,0.0,0.0,0.0,-43.8,,,0.09,0.01,0.03,CL
BAY,D. Blind,F,4.0,0.0,0.0,0.0,0.0,-40.0,0.0,0.0,0.0,0.0,0.0,-40.0,0.0,0.0,-40.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,,,0.06,0.03,0.02,CL
BAY,J. Stanisic,F,3.8,0.0,0.0,0.0,0.0,-37.9,0.0,0.0,0.0,0.0,0.0,-37.9,0.0,0.0,-37.9,0.0,0.0,0.0,0.0,0.0,0.0,-37.9,,,0.44,0.02,0.04,CL
BAY,B. Sarr,F,3.0,0.0,0.0,0.0,0.0,-29.6,0.0,0.0,0.0,0.0,0.0,-29.6,0.0,0.0,-29.6,0.0,0.0,0.0,0.0,0.0,0.0,-29.6,,,0.01,0.04,0.11,CL
BAY,J. Kimmich,M,6.0,6.4,2.1,1.3,1.1,-21.9,38.3,0.06,0.23,38.3,6.4,-21.9,0.06,0.23,-21.9,38.3,0.06,0.23,38.3,0.06,0.23,-21.9,0.95,0.95,1.21,0.04,0.14,CL
BAY,L. Goretzka,M,5.9,9.2,3.1,1.8,1.5,-4.8,54.1,0.17,0.26,54.1,9.2,-4.8,0.17,0.26,-4.8,54.1,0.17,0.26,54.1,0.17,0.26,-4.8,0.95,0.95,3.38,0.1,0.08,CL
BAY,R. Gravenberch,M,4.3,0.0,0.0,0.0,0.0,-42.7,0.0,0.0,0.0,0.0,0.0,-42.7,0.0,0.0,-42.7,0.0,0.0,0.0,0.0,0.0,0.0,-42.7,,,1.39,0.06,0.07,CL
BAY,P. Wanner,M,2.5,0.0,0.0,0.0,0.0,-25.3,0.0,0.0,0.0,0.0,0.0,-25.3,0.0,0.0,-25.3,0.0,0.0,0.0,0.0,0.0,0.0,-25.3,,,0.01,0.09,0.05,CL
BAY,S. Mane,A,9.4,0.0,0.0,0.0,0.0,-94.1,0.0,0.0,0.0,0.0,0.0,-94.1,0.0,0.0,-94.1,0.0,0.0,0.0,0.0,0.0,0.0,-94.1,,,1.13,0.19,0.17,CL
BAY,L. Sane,A,7.9,8.5,2.8,1.7,1.4,-11.6,67.6,0.25,0.39,67.6,8.5,-11.6,0.25,0.39,-11.6,67.6,0.25,0.39,67.6,0.25,0.39,-11.6,0.95,0.95,1.55,0.15,0.11,CL
BAY,S. Gnabry,A,7.6,0.0,0.0,0.0,0.0,-76.0,0.0,0.0,0.0,0.0,0.0,-76.0,0.0,0.0,-76.0,0.0,0.0,0.0,0.0,0.0,0.0,-76.0,,,0.61,0.16,0.14,CL
BAY,T. Müller,A,6.9,0.0,0.0,0.0,0.0,-68.9,0.0,0.0,0.0,0.0,0.0,-68.9,0.0,0.0,-68.9,0.0,0.0,0.0,0.0,0.0,0.0,-68.9,,,0.27,0.13,0.19,CL
BAY,K. Coman,A,6.0,10.5,3.5,2.1,1.8,3.0,62.7,0.21,0.38,62.7,10.5,3.0,0.21,0.38,3.0,62.7,0.21,0.38,62.7,0.21,0.38,3.0,0.95,0.95,1.19,0.13,0.14,CL
BAY,J. Musiala,A,6.0,11.8,3.9,2.4,2.0,11.0,70.7,0.26,0.42,70.7,11.8,11.0,0.26,0.42,11.0,70.7,0.26,0.42,70.7,0.26,0.42,11.0,0.95,0.95,4.42,0.15,0.14,CL
BAY,E. Choupo-Moting,A,4.1,22.9,7.6,4.6,3.8,53.1,94.4,0.42,0.52,94.4,22.9,53.1,0.42,0.52,53.1,94.4,0.42,0.52,94.4,0.42,0.52,53.1,0.95,0.95,5.06,0.25,0.09,CL
BAY,M. Tel,A,3.1,0.0,0.0,0.0,0.0,-31.3,0.0,0.0,0.0,0.0,0.0,-31.3,0.0,0.0,-31.3,0.0,0.0,0.0,0.0,0.0,0.0,-31.3,,,0.38,0.2,0.04,CL
BAY,A. Ibrahimovic,A,2.5,0.0,0.0,0.0,0.0,-24.9,0.0,0.0,0.0,0.0,0.0,-24.9,0.0,0.0,-24.9,0.0,0.0,0.0,0.0,0.0,0.0,-24.9,,,0.03,0.08,0.1,CL
BEN,O. Vlachodimos,G,4.5,17.1,5.7,3.4,2.8,32.0,77.4,0.0,0.0,77.4,17.1,32.0,0.0,0.0,32.0,77.4,0.0,0.0,77.4,0.0,0.0,32.0,1.0,1.0,39.04,0.0,0.0,CL
BEN,S. Soares,G,3.0,-1.7,-0.6,-0.3,-0.3,-34.6,-5.0,0.0,0.0,-5.0,-1.7,-34.6,0.0,0.0,-34.6,-5.0,0.0,0.0,-5.0,0.0,0.0,-34.6,0.0,0.0,0.06,0.0,0.0,CL
BEN,A. Gomes,G,2.5,-2.0,-0.7,-0.4,-0.3,-30.0,-5.0,0.0,0.0,-5.0,-2.0,-30.0,0.0,0.0,-30.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0,0.0,CL
BEN,A. Grimaldo,F,4.9,16.3,5.4,3.3,2.7,30.8,80.0,0.07,0.25,80.0,16.3,30.8,0.07,0.25,30.8,80.0,0.07,0.25,80.0,0.07,0.25,30.8,1.0,1.0,10.87,0.04,0.14,CL
BEN,G. Moraes,F,3.5,-1.4,-0.5,-0.3,-0.2,-40.0,-5.0,0.0,0.0,-5.0,-1.4,-40.0,0.0,0.0,-40.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-40.0,0.0,0.0,0.54,0.04,0.04,CL
BEN,N. Otamendi,F,3.4,18.3,6.1,3.7,3.0,28.3,62.6,0.04,0.06,62.6,18.3,28.3,0.04,0.06,28.3,62.6,0.04,0.06,62.6,0.04,0.06,28.3,1.0,1.0,4.19,0.02,0.01,CL
BEN,L. Verissimo,F,3.0,-1.7,-0.6,-0.3,-0.3,-35.1,-5.0,0.0,0.0,-5.0,-1.7,-35.1,0.0,0.0,-35.1,-5.0,0.0,0.0,-5.0,0.0,0.0,-35.1,0.0,0.0,0.04,0.03,0.02,CL
BEN,A. Bah,F,3.0,25.5,8.5,5.1,4.2,46.5,76.6,0.08,0.2,76.6,25.5,46.5,0.08,0.2,46.5,76.6,0.08,0.2,76.6,0.08,0.2,46.5,1.0,1.0,25.72,0.04,0.09,CL
BEN,Morato,F,3.0,-1.7,-0.6,-0.3,-0.3,-34.6,-5.0,0.0,0.0,-5.0,-1.7,-34.6,0.0,0.0,-34.6,-5.0,0.0,0.0,-5.0,0.0,0.0,-34.6,0.0,0.0,1.26,0.03,0.03,CL
BEN,A. Silva,F,2.6,26.0,8.7,5.2,4.3,41.2,67.1,0.05,0.08,67.1,26.0,41.2,0.05,0.08,41.2,67.1,0.05,0.08,67.1,0.05,0.08,41.2,1.0,1.0,43.64,0.03,0.02,CL
BEN,M. Ristic,F,2.0,-2.5,-0.8,-0.5,-0.4,-24.7,-5.0,0.0,0.0,-5.0,-2.5,-24.7,0.0,0.0,-24.7,-5.0,0.0,0.0,-5.0,0.0,0.0,-24.7,0.0,0.0,0.22,0.05,0.02,CL
BEN,R. Silva,M,5.6,18.0,6.0,3.6,3.0,44.4,100.0,0.31,0.49,100.0,18.0,44.4,0.31,0.49,44.4,100.0,0.31,0.49,100.0,0.31,0.49,44.4,1.0,1.0,9.39,0.16,0.14,CL
BEN,D. Neres,M,4.7,-1.1,-0.4,-0.2,-0.2,-51.7,-5.0,0.0,0.0,-5.0,-1.1,-51.7,0.0,0.0,-51.7,-5.0,0.0,0.0,-5.0,0.0,0.0,-51.7,0.0,0.0,5.92,0.2,0.19,CL
BEN,J. Mario,M,4.6,21.6,7.2,4.3,3.6,53.8,100.0,0.29,0.56,100.0,21.6,53.8,0.29,0.56,53.8,100.0,0.29,0.56,100.0,0.29,0.56,53.8,1.0,1.0,34.77,0.15,0.2,CL
BEN,J. Draxler,M,3.5,-1.4,-0.5,-0.3,-0.2,-40.4,-5.0,0.0,0.0,-5.0,-1.4,-40.4,0.0,0.0,-40.4,-5.0,0.0,0.0,-5.0,0.0,0.0,-40.4,0.0,0.0,0.16,0.11,0.16,CL
BEN,F. Luis,M,3.3,12.8,4.3,2.6,2.1,9.2,41.9,0.06,0.13,41.9,12.8,9.2,0.06,0.13,9.2,41.9,0.06,0.13,41.9,0.06,0.13,9.2,1.0,1.0,0.7,0.03,0.05,CL
BEN,Chiquinho,M,2.8,15.6,5.2,3.1,2.6,15.7,43.7,0.07,0.11,43.7,15.6,15.7,0.07,0.11,15.7,43.7,0.07,0.11,43.7,0.07,0.11,15.7,1.0,1.0,0.56,0.04,0.03,CL
BEN,F. Aursnes,M,2.8,17.6,5.9,3.5,2.9,21.0,48.6,0.07,0.2,48.6,17.6,21.0,0.07,0.2,21.0,48.6,0.07,0.2,48.6,0.07,0.2,21.0,1.0,1.0,3.36,0.04,0.1,CL
BEN,A. Schjelderup,M,2.5,-2.0,-0.7,-0.4,-0.3,-30.0,-5.0,0.0,0.0,-5.0,-2.0,-30.0,0.0,0.0,-30.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-30.0,0.0,0.0,0.1,0.21,0.15,CL
BEN,J. Neves,M,2.0,-2.5,-0.8,-0.5,-0.4,-25.3,-5.0,0.0,0.0,-5.0,-2.5,-25.3,0.0,0.0,-25.3,-5.0,0.0,0.0,-5.0,0.0,0.0,-25.3,0.0,0.0,0.0,0.07,0.09,CL
BEN,D. Moreira,M,2.0,-2.5,-0.8,-0.5,-0.4,-24.7,-5.0,0.0,0.0,-5.0,-2.5,-24.7,0.0,0.0,-24.7,-5.0,0.0,0.0,-5.0,0.0,0.0,-24.7,0.0,0.0,0.03,0.14,0.15,CL
BEN,G. Ramos,A,4.4,31.7,10.6,6.3,5.3,95.1,139.0,0.59,0.76,139.0,31.7,95.1,0.59,0.76,95.1,139.0,0.59,0.76,139.0,0.59,0.76,95.1,1.0,1.0,18.72,0.31,0.13,CL
BEN,P. Musa,A,3.3,-1.5,-0.5,-0.3,-0.2,-38.5,-5.0,0.0,0.0,-5.0,-1.5,-38.5,0.0,0.0,-38.5,-5.0,0.0,0.0,-5.0,0.0,0.0,-38.5,0.0,0.0,0.25,0.17,0.16,CL
BEN,G. Guedes,A,3.0,-1.6,-0.5,-0.3,-0.3,-35.4,-5.0,0.0,0.0,-5.0,-1.6,-35.4,0.0,0.0,-35.4,-5.0,0.0,0.0,-5.0,0.0,0.0,-35.4,0.0,0.0,2.71,0.2,0.14,CL
BEN,C. Tengstedt,A,2.5,-2.0,-0.7,-0.4,-0.3,-30.0,-5.0,0.0,0.0,-5.0,-2.0,-30.0,0.0,0.0,-30.0,-5.0,0.0,0.0,-5.0,0.0,0.0,-30.0,0.0,0.0,0.06,0.16,0.02,CL
BVB,G. Kobel,G,4.9,8.1,2.7,1.6,1.4,-9.2,39.9,0.0,0.0,39.9,8.1,-9.2,0.0,0.0,-9.2,39.9,0.0,0.0,39.9,0.0,0.0,-9.2,1.0,1.0,1.19,0.0,0.0,CL
BVB,A. Meyer,G,4.2,-1.2,-0.4,-0.2,-0.2,-47.3,-5.0,0.0,0.0,-5.0,-1.2,-47.3,0.0,0.0,-47.3,-5.0,0.0,0.0,-5.0,0.0,0.0,-47.3,0.0,0.0,0.36,0.0,0.0,CL
BVB,S. Ostrzinski,G,3.5,-1.4,-0.5,-0.3,-0.2,-39.8,-5.0,0.0,0.0,-5.0,-1.4,-39.8,0.0,0.0,-39.8,-5.0,0.0,0.0,-5.0,0.0,0.0,-39.8,0.0,0.0,0.0,0.0,0.0,CL
BVB,L. Unbehaun,G,3.5,-1.4,-0.5,-0.3,-0.2,-39.6,-5.0,0.0,0.0,-5.0,-1.4,-39.6,0.0,0.0,-39.6,-5.0,0.0,0.0,-5.0,0.0,0.0,-39.6,0.0,0.0,0.0,0.0,0.0,CL
BVB,N. Süle,F,4.3,5.4,1.8,1.1,0.9,-20.1,23.2,0.03,0.06,23.2,5.4,-20.1,0.03,0.06,-20.1,23.2,0.03,0.06,23.2,0.03,0.06,-20.1,1.0,1.0,0.4,0.03,0.05,CL
BVB,R. Guerreiro,F,4.2,7.5,2.5,1.5,1.3,-10.4,31.4,0.05,0.12,31.4,7.5,-10.4,0.05,0.12,-10.4,31.4,0.05,0.12,31.4,0.05,0.12,-10.4,1.0,1.0,2.42,0.06,0.12,CL
BVB,T. Meunier,F,3.7,-0.5,-0.2,-0.1,-0.1,-38.9,-1.9,0.0,0.0,-1.9,-0.5,-38.9,0.0,0.0,-38.9,-1.9,0.0,0.0,-1.9,0.0,0.0,-38.9,0.0,0.22,0.34,0.02,0.11,CL
BVB,M. Hummels,F,3.6,-0.1,-0.0,-0.0,-0.0,-36.1,-0.3,0.0,0.0,-0.3,-0.1,-36.1,0.0,0.0,-36.1,-0.3,0.0,0.0,-0.3,0.0,0.0,-36.1,0.0,0.35,0.46,0.03,0.03,CL
