league,game,player,team,pos_cat,value,starter_prob_GW1,gs%,gp%,StartsIARow
9. Serie A,Serie Manager Forår 2023,Stefan Radu,Lazio,F,2455000,0.0,0.0,0.0,0.0
9. Serie A,Serie Manager Forår 2023,Romano Floriani Mussolini,Lazio,F,2455000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Patryk Dziczek,Lazio,M,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Marco Bertini,Lazio,M,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Mohamed Fares,Lazio,M,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Wladimiro Falcone,Lecce,G,3928000,0.955,0.45,0.9097222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Valentin Gendrey,Lecce,F,3288000,0.934375,0.45,0.9097222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Gabriel Strefezza,Lecce,M,5148000,0.934375,0.45,0.8847222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Morten Hjulmand,Lecce,M,3191000,0.934375,0.45,0.8069444444444445,0.0
9. Serie A,Serie Manager Forår 2023,Samuel Umtiti,Lecce,F,2690000,0.91875,0.45,0.6944444444444444,0.0
9. Serie A,Serie Manager Forår 2023,Federico Di Francesco,Lecce,M,3271000,0.91875,0.4,0.9097222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Antonino Gallo,Lecce,F,3213000,0.903125,0.4,0.7819444444444444,0.0
9. Serie A,Serie Manager Forår 2023,Alessandro Tuia,Lecce,F,1988000,0.903125,0.1111111111111111,0.2055555555555555,0.0
9. Serie A,Serie Manager Forår 2023,Youssef Maleh,Lecce,M,2492000,0.840625,0.3333333333333333,0.6291666666666665,0.0
9. Serie A,Serie Manager Forår 2023,Alexis Blin,Lecce,M,2778000,0.72,0.45,0.8847222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Assan Ceesay,Lecce,A,3665000,0.58,0.1111111111111111,0.5486111111111112,0.0
9. Serie A,Serie Manager Forår 2023,Lorenzo Colombo,Lecce,A,3763000,0.46312499999999995,0.45,0.8847222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Joan Gonzalez,Lecce,M,2641000,0.416875,0.4,0.8194444444444444,0.0
9. Serie A,Serie Manager Forår 2023,Lameck Banda,Lecce,M,2580000,0.171875,0.2222222222222222,0.9097222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Giuseppe Pezzella,Lecce,F,2531000,0.15625,0.2222222222222222,0.4361111111111111,0.0
9. Serie A,Serie Manager Forår 2023,Kristoffer Askildsen,Lecce,M,2079000,0.15625,0.0,0.6013888888888889,0.0
9. Serie A,Serie Manager Forår 2023,Remi Oudin,Lecce,M,3109000,0.125,0.1111111111111111,0.7444444444444444,0.0
9. Serie A,Serie Manager Forår 2023,Pietro Ceccaroni,Lecce,F,2529000,0.109375,0.65,0.65,10.0
9. Serie A,Serie Manager Forår 2023,Marco Bleve,Lecce,G,2955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Federico Brancolini,Lecce,G,2955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Alexandru Borbei,Lecce,G,2455000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Jasper Samooja,Lecce,G,2455000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Federico Baschirotto,Lecce,F,3048000,0.0,0.45,0.9097222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Simone Romagnoli,Lecce,F,2480000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Marin Pongracic,Lecce,F,2455000,0.0,0.0,0.1124999999999999,0.0
9. Serie A,Serie Manager Forår 2023,Tommaso Cassandro,Lecce,F,1970000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Kastriot Dermaku,Lecce,F,1955000,0.0,0.0,0.0124999999999999,0.0
9. Serie A,Serie Manager Forår 2023,Rob Nizet,Lecce,F,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Mattia Ciucci,Lecce,F,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Mats Lemmens,Lecce,F,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Kristijan Bistrovic,Lecce,M,2472000,0.0,0.0,0.2152777777777777,0.0
9. Serie A,Serie Manager Forår 2023,Thorir Johann Helgason,Lecce,M,2002000,0.0,0.0,0.1652777777777778,0.0
9. Serie A,Serie Manager Forår 2023,Eetu Mömmö,Lecce,M,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Daniel Samek,Lecce,M,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Medon Berisha,Lecce,M,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Joel Voelkerling Persson,Lecce,A,2033000,0.0,0.0,0.3611111111111111,0.0
9. Serie A,Serie Manager Forår 2023,Carlos Augusto,Monza,M,3411000,0.934375,0.4,0.7166666666666666,0.0
9. Serie A,Serie Manager Forår 2023,Patrick Ciurria,Monza,A,4173000,0.934375,0.45,0.8847222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Armando Izzo,Monza,F,2730000,0.91875,0.45,0.8222222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Stefano Sensi,Monza,M,2523000,0.91875,0.1111111111111111,0.4333333333333332,0.0
9. Serie A,Serie Manager Forår 2023,Pablo Mari,Monza,F,2768000,0.903125,0.4,0.8222222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Gianluca Caprari,Monza,A,5558000,0.903125,0.45,0.9097222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Michele Di Gregorio,Monza,G,4019000,0.8925,0.45,0.9097222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Marlon Santos,Monza,F,3153000,0.85625,0.4,0.8597222222222223,0.0
9. Serie A,Serie Manager Forår 2023,Samuele Birindelli,Monza,F,2589000,0.7656249999999999,0.4,0.8722222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Matteo Pessina,Monza,M,3877000,0.72,0.45,0.8847222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Andrea Petagna,Monza,A,4009000,0.610625,0.4,0.8472222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Jose Machin,Monza,M,2686000,0.47625,0.4,0.7722222222222223,0.0
9. Serie A,Serie Manager Forår 2023,Christian Gytkjær,Monza,A,3524000,0.416875,0.0,0.4986111111111111,0.0
9. Serie A,Serie Manager Forår 2023,Andrea Colpani,Monza,M,3061000,0.171875,0.1111111111111111,0.5763888888888888,0.0
9. Serie A,Serie Manager Forår 2023,Luca Caldirola,Monza,F,2735000,0.15625,0.4,0.7694444444444444,0.0
9. Serie A,Serie Manager Forår 2023,Filippo Ranocchia,Monza,M,2643000,0.15625,0.1111111111111111,0.5388888888888889,0.0
9. Serie A,Serie Manager Forår 2023,Mattia Valoti,Monza,M,2966000,0.109375,0.0,0.3333333333333332,0.0
9. Serie A,Serie Manager Forår 2023,Franco Carboni,Monza,M,2462000,0.09375,0.0,0.0499999999999999,1.0
9. Serie A,Serie Manager Forår 2023,Marco D'Alessandro,Monza,M,2466000,0.078125,0.0,0.1777777777777777,0.0
9. Serie A,Serie Manager Forår 2023,Alessio Cragno,Monza,G,2938000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Daniele Sommariva,Monza,G,2455000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Eugenio Lamanna,Monza,G,2455000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Alessandro Sorrentino,Monza,G,2455000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Andrea Ranocchia,Monza,F,2455000,0.0,0.0,0.0124999999999999,0.0
9. Serie A,Serie Manager Forår 2023,Mario Sampirisi,Monza,F,2455000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Giulio Donati,Monza,F,2150000,0.0,0.1111111111111111,0.1402777777777777,0.0
9. Serie A,Serie Manager Forår 2023,Valentin Antov,Monza,F,1955000,0.0,0.0,0.0499999999999999,0.0
9. Serie A,Serie Manager Forår 2023,Armando Anastasio,Monza,F,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Luca Marrone,Monza,F,1955000,0.0,0.0,0.0249999999999999,0.0
9. Serie A,Serie Manager Forår 2023,Nicolo Rovella,Monza,M,2595000,0.0,0.3333333333333333,0.5236111111111111,0.0
9. Serie A,Serie Manager Forår 2023,Andrea Barberis,Monza,M,2455000,0.0,0.0,0.0875,0.0
9. Serie A,Serie Manager Forår 2023,Leonardo Colombo,Monza,M,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Luca Lombardi,Monza,M,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Dany Mota,Monza,A,4234000,0.0,0.4,0.7569444444444444,0.0
9. Serie A,Serie Manager Forår 2023,Samuele Vignato,Monza,A,1972000,0.0,0.0,0.1152777777777777,0.0
9. Serie A,Serie Manager Forår 2023,Mirko Maric,Monza,A,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Alex Meret,Napoli,G,6509000,0.955,0.45,0.9097222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Giovanni Di Lorenzo,Napoli,F,6619000,0.934375,0.45,0.9097222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Min-jae Kim,Napoli,F,4744000,0.934375,0.45,0.8972222222222221,0.0
9. Serie A,Serie Manager Forår 2023,Mathias Olivera,Napoli,F,3348000,0.934375,0.2222222222222222,0.6791666666666666,0.0
9. Serie A,Serie Manager Forår 2023,Khvicha Kvaratskhelia,Napoli,M,7415000,0.934375,0.45,0.7819444444444444,0.0
9. Serie A,Serie Manager Forår 2023,Stanislav Lobotka,Napoli,M,4004000,0.934375,0.45,0.9097222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Victor Osimhen,Napoli,A,9884000,0.934375,0.45,0.8597222222222223,0.0
9. Serie A,Serie Manager Forår 2023,Amir Rrahmani,Napoli,F,4959000,0.91875,0.45,0.8222222222222222,0.0
9. Serie A,Serie Manager Forår 2023,André-Frank Zambo Anguissa,Napoli,M,5024000,0.903125,0.45,0.8847222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Piotr Zielinski,Napoli,M,5974000,0.62625,0.4,0.9097222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Hirving Lozano,Napoli,A,6370000,0.62625,0.4,0.8972222222222221,0.0
9. Serie A,Serie Manager Forår 2023,Eljif Elmas,Napoli,M,5860000,0.4325,0.3333333333333333,0.8972222222222221,0.0
9. Serie A,Serie Manager Forår 2023,Matteo Politano,Napoli,A,5711000,0.416875,0.4,0.7166666666666666,0.0
9. Serie A,Serie Manager Forår 2023,Giovanni Simeone,Napoli,A,5852000,0.171875,0.0,0.5513888888888889,0.0
9. Serie A,Serie Manager Forår 2023,Tanguy Ndombele,Napoli,M,3288000,0.15625,0.0,0.8847222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Juan Jesus,Napoli,F,3052000,0.125,0.1111111111111111,0.1652777777777778,0.0
9. Serie A,Serie Manager Forår 2023,Gianluca Gaetano,Napoli,M,3012000,0.125,0.0,0.0375,0.0
9. Serie A,Serie Manager Forår 2023,Leo Østigard,Napoli,F,2955000,0.078125,0.65,0.65,7.0
9. Serie A,Serie Manager Forår 2023,Alessio Zerbin,Napoli,M,3002000,0.078125,0.0,0.1402777777777777,0.0
9. Serie A,Serie Manager Forår 2023,Diego Demme,Napoli,M,2492000,0.078125,0.0,0.1277777777777777,0.0
9. Serie A,Serie Manager Forår 2023,Pierluigi Gollini,Napoli,G,3455000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Hubert Idasiak,Napoli,G,2955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Davide Marfella,Napoli,G,2955000,0.0,0.0,0.0,0.0
9. Serie A,Serie Manager Forår 2023,Mario Rui,Napoli,F,5676000,0.0,0.4,0.6916666666666665,0.0
9. Serie A,Serie Manager Forår 2023,Bartosz Bereszynski,Napoli,F,2514000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Karim Zedadka,Napoli,M,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Giacomo Raspadori,Napoli,A,4140000,0.0,0.0,0.5888888888888889,0.0
9. Serie A,Serie Manager Forår 2023,Rui Patricio,Roma,G,5707000,0.955,0.95,1.0,50.0
9. Serie A,Serie Manager Forår 2023,Chris Smalling,Roma,F,4471000,0.934375,0.45,0.9097222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Roger Ibanez,Roma,F,4130000,0.934375,0.85,0.9097222222222222,6.0
9. Serie A,Serie Manager Forår 2023,Gianluca Mancini,Roma,F,4062000,0.934375,0.95,1.0,25.0
9. Serie A,Serie Manager Forår 2023,Lorenzo Pellegrini,Roma,M,5874000,0.934375,0.45,0.7944444444444444,1.0
9. Serie A,Serie Manager Forår 2023,Bryan Cristante,Roma,M,3258000,0.934375,0.95,1.0,24.0
9. Serie A,Serie Manager Forår 2023,Paulo Dybala,Roma,A,7365000,0.934375,0.45,0.8347222222222223,1.0
9. Serie A,Serie Manager Forår 2023,Leonardo Spinazzola,Roma,F,3334000,0.903125,0.65,0.65,2.0
9. Serie A,Serie Manager Forår 2023,Tammy Abraham,Roma,A,7298000,0.840625,0.45,1.0,0.0
9. Serie A,Serie Manager Forår 2023,Nemanja Matic,Roma,M,3199000,0.62625,0.4,0.9097222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Nicola Zalewski,Roma,A,3250000,0.62625,0.45,0.95,1.0
9. Serie A,Serie Manager Forår 2023,Georginio Wijnaldum,Roma,M,4500000,0.416875,0.1111111111111111,0.2833333333333332,1.0
9. Serie A,Serie Manager Forår 2023,Rick Karsdorp,Roma,F,3551000,0.40125,0.1111111111111111,0.2930555555555555,0.0
9. Serie A,Serie Manager Forår 2023,Stephan El Shaarawy,Roma,A,4507000,0.1875,0.4,0.8472222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Andrea Belotti,Roma,A,4155000,0.171875,0.1111111111111111,0.8722222222222222,1.0
9. Serie A,Serie Manager Forår 2023,Ola Solbakken,Roma,M,3282000,0.15625,0.1111111111111111,0.4513888888888889,0.0
9. Serie A,Serie Manager Forår 2023,Zeki Celik,Roma,F,3291000,0.125,0.4,0.6666666666666665,0.0
9. Serie A,Serie Manager Forår 2023,Edoardo Bove,Roma,M,2619000,0.125,0.2222222222222222,0.6041666666666665,0.0
9. Serie A,Serie Manager Forår 2023,Diego Llorente Rios,Roma,F,3017000,0.109375,0.0,0.2680555555555555,0.0
9. Serie A,Serie Manager Forår 2023,Mohamed Mady Camara,Roma,M,3002000,0.09375,0.0,0.1902777777777777,0.0
9. Serie A,Serie Manager Forår 2023,Marash Kumbulla,Roma,F,2531000,0.078125,0.2222222222222222,0.2222222222222222,1.0
9. Serie A,Serie Manager Forår 2023,Cristian Volpato,Roma,M,2452000,0.078125,0.0,0.1402777777777777,0.0
9. Serie A,Serie Manager Forår 2023,Benjamin Tahirovic,Roma,M,2067000,0.078125,0.1111111111111111,0.3736111111111111,0.0
9. Serie A,Serie Manager Forår 2023,Mile Svilar,Roma,G,3955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Pietro Boer,Roma,G,3455000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Jan Oliveras,Roma,F,1980000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Alessio Riccardi,Roma,F,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Filippo Missori,Roma,F,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Dimitrios Keramitsis,Roma,F,1955000,0.0,0.0,0.0,0.0
9. Serie A,Serie Manager Forår 2023,Giacomo Faticanti,Roma,M,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Amadou Diawara,Roma,M,1955000,0.0,0.0,0.0,0.0
9. Serie A,Serie Manager Forår 2023,Ebrima Darboe,Roma,M,1955000,0.0,0.0,0.0,0.0
9. Serie A,Serie Manager Forår 2023,Luigi Cherubini,Roma,A,2455000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Jordan Majchrzak,Roma,A,2455000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Antonio Candreva,Salernitana,M,4677000,0.934375,0.45,0.8194444444444444,0.0
9. Serie A,Serie Manager Forår 2023,Lassana Coulibaly,Salernitana,M,2597000,0.934375,0.4,0.8069444444444445,0.0
9. Serie A,Serie Manager Forår 2023,Krzysztof Piatek,Salernitana,A,3554000,0.934375,0.4,0.8597222222222223,0.0
9. Serie A,Serie Manager Forår 2023,Guillermo Ochoa,Salernitana,G,3308000,0.908125,0.4,0.5416666666666665,0.0
9. Serie A,Serie Manager Forår 2023,Lorenzo Pirola,Salernitana,F,1913000,0.903125,0.4,0.5263888888888889,0.0
9. Serie A,Serie Manager Forår 2023,Domen Crnigoj,Salernitana,M,2496000,0.903125,0.65,0.65,3.0
9. Serie A,Serie Manager Forår 2023,Norbert Gyömber,Salernitana,F,2556000,0.8437499999999999,0.1111111111111111,0.4986111111111111,0.0
9. Serie A,Serie Manager Forår 2023,Domagoj Bradaric,Salernitana,F,2418000,0.840625,0.45,0.8472222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Boulaye Dia,Salernitana,A,4778000,0.610625,0.45,0.8069444444444445,0.0
9. Serie A,Serie Manager Forår 2023,Flavius Daniliuc,Salernitana,F,2470000,0.5856250000000001,0.3333333333333333,0.5111111111111111,0.0
9. Serie A,Serie Manager Forår 2023,Junior Sambia,Salernitana,F,2033000,0.55125,0.3333333333333333,0.6944444444444444,0.0
9. Serie A,Serie Manager Forår 2023,Dylan Bronn,Salernitana,F,2396000,0.548125,0.65,0.65,5.0
9. Serie A,Serie Manager Forår 2023,Pasquale Mazzocchi,Salernitana,F,3012000,0.47625,0.0,0.1875,0.0
9. Serie A,Serie Manager Forår 2023,Grigoris Kastanos,Salernitana,M,2133000,0.448125,0.0,0.5513888888888889,0.0
9. Serie A,Serie Manager Forår 2023,Giulio Maggiore,Salernitana,M,2022000,0.171875,0.0,0.125,0.0
9. Serie A,Serie Manager Forår 2023,Tonny Vilhena,Salernitana,M,3208000,0.15625,0.45,0.8972222222222221,0.0
9. Serie A,Serie Manager Forår 2023,Federico Bonazzoli,Salernitana,A,3545000,0.15625,0.3333333333333333,0.8069444444444445,0.0
9. Serie A,Serie Manager Forår 2023,Hans Nicolussi Caviglia,Salernitana,M,2569000,0.125,0.4,0.5416666666666665,0.0
9. Serie A,Serie Manager Forår 2023,Emil Bohinen,Salernitana,M,1991000,0.109375,0.3333333333333333,0.4361111111111111,0.0
9. Serie A,Serie Manager Forår 2023,Matteo Lovato,Salernitana,F,2414000,0.09375,0.2222222222222222,0.5666666666666665,0.0
9. Serie A,Serie Manager Forår 2023,Erik Botheim,Salernitana,A,2996000,0.09375,0.0,0.3555555555555555,0.0
9. Serie A,Serie Manager Forår 2023,Diego Valencia,Salernitana,A,2394000,0.09375,0.0,0.5388888888888889,0.0
9. Serie A,Serie Manager Forår 2023,Luigi Sepe,Salernitana,G,3555000,0.0,0.2222222222222222,0.3680555555555556,0.0
9. Serie A,Serie Manager Forår 2023,Vincenzo Fiorillo,Salernitana,G,2955000,0.0,0.0,0.0,0.0
9. Serie A,Serie Manager Forår 2023,Andrea Sorrentino,Salernitana,G,2455000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,William Troost-Ekong,Salernitana,F,2486000,0.0,0.3333333333333333,0.3333333333333333,0.0
9. Serie A,Serie Manager Forår 2023,Federico Fazio,Salernitana,F,2416000,0.0,0.3333333333333333,0.3833333333333333,0.0
9. Serie A,Serie Manager Forår 2023,Luka Bogdan,Salernitana,F,1955000,0.0,0.0,0.0,0.0
9. Serie A,Serie Manager Forår 2023,Pawel Jaroszynski,Salernitana,F,1955000,0.0,0.0,0.0,0.0
9. Serie A,Serie Manager Forår 2023,Reda Boultam,Salernitana,M,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Antonio Pio Iervolino,Salernitana,M,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Simeon 'Simy' Nwankwo,Salernitana,A,2955000,0.0,0.0,0.0,0.0
9. Serie A,Serie Manager Forår 2023,Edoardo Vergani,Salernitana,A,1955000,0.0,0.0,0.0,0.0
9. Serie A,Serie Manager Forår 2023,Emil Audero,Sampdoria,G,3322000,0.955,0.45,0.9097222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Bram Nuytinck,Sampdoria,F,2450000,0.934375,0.45,0.7972222222222223,0.0
9. Serie A,Serie Manager Forår 2023,Bruno Amione,Sampdoria,F,2001000,0.934375,0.45,0.7069444444444444,0.0
9. Serie A,Serie Manager Forår 2023,Harry Winks,Sampdoria,M,2420000,0.934375,0.4,0.5416666666666665,0.0
9. Serie A,Serie Manager Forår 2023,Mehdi Leris,Sampdoria,M,1833000,0.934375,0.45,0.7944444444444444,0.0
9. Serie A,Serie Manager Forår 2023,Tommaso Augello,Sampdoria,F,2715000,0.91875,0.45,0.8972222222222221,0.0
9. Serie A,Serie Manager Forår 2023,Mickaël Cuisance,Sampdoria,M,2002000,0.91875,0.65,0.65,6.0
9. Serie A,Serie Manager Forår 2023,Tomas Rincon,Sampdoria,M,1898000,0.840625,0.3333333333333333,0.7166666666666666,0.0
9. Serie A,Serie Manager Forår 2023,Sam Lammers,Sampdoria,A,3526000,0.840625,0.45,0.8972222222222221,0.0
9. Serie A,Serie Manager Forår 2023,Fabio Quagliarella,Sampdoria,A,2457000,0.7812499999999999,0.0,0.5111111111111111,0.0
9. Serie A,Serie Manager Forår 2023,Alessandro Zanoli,Sampdoria,F,2539000,0.610625,0.1111111111111111,0.6444444444444444,0.0
9. Serie A,Serie Manager Forår 2023,Koray Günter,Sampdoria,F,2455000,0.495,,,0.0
9. Serie A,Serie Manager Forår 2023,Abdelhamid Sabiri,Sampdoria,M,3065000,0.234375,0.1111111111111111,0.4986111111111111,0.0
9. Serie A,Serie Manager Forår 2023,Jese Rodriguez,Sampdoria,A,2953000,0.23125,0.0,0.0902777777777777,0.0
9. Serie A,Serie Manager Forår 2023,Nicola Murru,Sampdoria,F,2439000,0.171875,0.2222222222222222,0.6041666666666665,0.0
9. Serie A,Serie Manager Forår 2023,Flavio Paoletti,Sampdoria,M,1962000,0.15625,0.0,0.4513888888888889,0.0
9. Serie A,Serie Manager Forår 2023,Manuel De Luca,Sampdoria,A,2455000,0.15625,0.0,0.0124999999999999,0.0
9. Serie A,Serie Manager Forår 2023,Marios Oikonomou,Sampdoria,F,1990000,0.09375,,,0.0
9. Serie A,Serie Manager Forår 2023,Gerard Yepes,Sampdoria,M,1955000,0.078125,0.0,0.0625,0.0
9. Serie A,Serie Manager Forår 2023,Lorenzo Malagrida,Sampdoria,M,1942000,0.078125,0.0,0.0902777777777777,0.0
9. Serie A,Serie Manager Forår 2023,Martin Turk,Sampdoria,G,2465000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Elia Tantalocchi,Sampdoria,G,2455000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Nicola Ravaglia,Sampdoria,G,2455000,0.0,0.0,0.0,0.0
9. Serie A,Serie Manager Forår 2023,Jeison Murillo,Sampdoria,F,2007000,0.0,0.3333333333333333,0.4736111111111111,0.0
9. Serie A,Serie Manager Forår 2023,Lorenzo Villa,Sampdoria,F,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Andrea Conti,Sampdoria,F,1955000,0.0,0.0,0.0124999999999999,0.0
9. Serie A,Serie Manager Forår 2023,Filip Djuricic,Sampdoria,M,2898000,0.0,0.4,0.8194444444444444,0.0
9. Serie A,Serie Manager Forår 2023,Telasco Segovia,Sampdoria,M,1955000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Emirhan Ilkhan,Sampdoria,M,1944000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Manolo Gabbiadini,Sampdoria,A,3381000,0.0,0.45,0.8847222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Daniele Montevago,Sampdoria,A,2469000,0.0,0.0,0.2305555555555555,0.0
9. Serie A,Serie Manager Forår 2023,Ignacio Pussetto,Sampdoria,A,2455000,0.0,0.0,0.0625,0.0
9. Serie A,Serie Manager Forår 2023,Mihailo Ivanovic,Sampdoria,A,1985000,0.0,,,0.0
9. Serie A,Serie Manager Forår 2023,Andrea Consigli,Sassuolo,G,3839000,0.955,0.4,0.7291666666666665,0.0
9. Serie A,Serie Manager Forår 2023,Davide Frattesi,Sassuolo,M,4232000,0.934375,0.45,0.9097222222222222,0.0
9. Serie A,Serie Manager Forår 2023,Nedim Bajrami,Sassuolo,M,3741000,0.934375,0.2222222222222222,0.8194444444444444,0.0
9. Serie A,Serie Manager Forår 2023,Martin Erlic,Sassuolo,F,3210000,0.91875,0.4,0.6666666666666665,0.0
9. Serie A,Serie Manager Forår 2023,Ruan Tressoldi,Sassuolo,F,2132000,0.903125,0.45,0.7472222222222222,0.0
